   1.520      1.480       1.396263401595      938.55535    0.999999979        1.1          80       909.9429
   1.450      1.600       1.483529864195      956.60175    0.999999979        1.1          85       927.9893
   1.600      1.450       1.483529864195      956.60185    0.999999979        1.1          85       927.9894
   1.520      1.650       1.649336143135      958.01245    0.999999979        1.1        94.5          929.4
   1.650      1.520       1.649336143135      958.01245    0.999999979        1.1        94.5          929.4
   1.450      1.450       1.483529864195      958.78705    0.999999979        1.1          85       930.1746
   1.480      1.480       1.832595714594      963.81125    0.999999979        1.1         105       935.1988
   1.550      1.480       1.396263401595      974.60275    0.999999978        1.1          80       945.9903
   1.480      1.550       1.396263401595      974.60275    0.999999978        1.1          80       945.9903
   1.570      1.550       1.396263401595      978.18915    0.999999978        1.1          80       949.5767
   1.550      1.570       1.396263401595      978.18915    0.999999978        1.1          80       949.5767
   1.480      1.550       1.832595714594      978.19625    0.999999978        1.1         105       949.5838
   1.550      1.480       1.832595714594      978.19625    0.999999978        1.1         105       949.5838
   1.550      1.550       1.832595714594      986.11385    0.999999978        1.1         105       957.5014
   1.600      1.600       1.483529864195      987.76585    0.999999978        1.1          85       959.1534
   1.650      1.550       1.570796326795      993.94005    0.999999977        1.1          90       965.3276
   1.550      1.650       1.570796326795      993.94005    0.999999977        1.1          90       965.3276
   1.450      1.600       1.745329251994     1003.22885    0.999999977        1.1         100       974.6164
   1.600      1.450       1.745329251994     1003.22885    0.999999977        1.1         100       974.6164
   1.650      1.520       1.675516081915     1012.49545    0.999999977        1.1          96        983.883
   1.520      1.650       1.675516081915     1012.49545    0.999999977        1.1          96        983.883
   1.520      1.570       1.832595714594     1014.76155    0.999999977        1.1         105       986.1491
   1.570      1.520       1.832595714594     1014.76155    0.999999977        1.1         105       986.1491
   1.650      1.480       1.570796326795     1015.31205    0.999999977        1.1          90       986.6996
   1.480      1.650       1.570796326795     1015.31205    0.999999977        1.1          90       986.6996
   1.520      1.400       1.649336143135     1019.00455    0.999999977        1.1        94.5       990.3921
   1.400      1.520       1.649336143135     1019.00455    0.999999977        1.1        94.5       990.3921
   1.400      1.520       1.649336143135     1019.00455    0.999999977        1.1        94.5       990.3921
   1.520      1.400       1.649336143135     1019.00455    0.999999977        1.1        94.5       990.3921
   1.650      1.550       1.649336143135     1027.96455    0.999999976        1.1        94.5       999.3521
   1.550      1.650       1.649336143135     1027.96455    0.999999976        1.1        94.5       999.3521
   1.480      1.650       1.649336143135     1038.62455    0.999999976        1.1        94.5      1010.0121
   1.650      1.480       1.649336143135     1038.62455    0.999999976        1.1        94.5      1010.0121
   1.400      1.520       1.570796326795     1047.91625    0.999999975        1.1          90      1019.3038
   1.400      1.520       1.570796326795     1047.91625    0.999999975        1.1          90      1019.3038
   1.520      1.400       1.570796326795     1047.91625    0.999999975        1.1          90      1019.3038
   1.520      1.400       1.570796326795     1047.91625    0.999999975        1.1          90      1019.3038
   1.570      1.480       1.396263401595     1052.81185    0.999999975        1.1          80      1024.1994
   1.480      1.570       1.396263401595     1052.81185    0.999999975        1.1          80      1024.1994
   1.520      1.400       1.675516081915     1057.96815    0.999999975        1.1          96      1029.3557
   1.520      1.400       1.675516081915     1057.96825    0.999999975        1.1          96      1029.3558
   1.400      1.520       1.675516081915     1057.96825    0.999999975        1.1          96      1029.3558
   1.400      1.520       1.675516081915     1057.96825    0.999999975        1.1          96      1029.3558
   1.570      1.570       1.396263401595     1060.63005    0.999999975        1.1          80      1032.0176
   1.480      1.480       1.396263401595     1064.49425    0.999999975        1.1          80      1035.8818
   1.550      1.650       1.675516081915     1083.52495    0.999999974        1.1          96      1054.9125
   1.650      1.550       1.675516081915     1083.52495    0.999999974        1.1          96      1054.9125
   1.480      1.570       1.832595714594     1085.33895    0.999999974        1.1         105      1056.7265
   1.570      1.480       1.832595714594     1085.33895    0.999999974        1.1         105      1056.7265
   1.550      1.400       1.649336143135     1089.00295    0.999999974        1.1        94.5      1060.3905
   1.550      1.400       1.649336143135     1089.00295    0.999999974        1.1        94.5      1060.3905
   1.400      1.550       1.649336143135     1089.00295    0.999999974        1.1        94.5      1060.3905
   1.400      1.550       1.649336143135     1089.00295    0.999999974        1.1        94.5      1060.3905
   1.570      1.550       1.832595714594     1091.39345    0.999999974        1.1         105       1062.781
   1.550      1.570       1.832595714594     1091.39345    0.999999974        1.1         105       1062.781
   1.480      1.650       1.675516081915     1091.57255    0.999999974        1.1          96      1062.9601
   1.650      1.480       1.675516081915     1091.57255    0.999999974        1.1          96      1062.9601
   1.650      1.570       1.570796326795     1091.71355    0.999999974        1.1          90      1063.1011
   1.570      1.650       1.570796326795     1091.71355    0.999999974        1.1          90      1063.1011
   1.520      1.450       1.832595714594     1099.62985    0.999999973        1.1         105      1071.0174
   1.450      1.520       1.832595714594     1099.62995    0.999999973        1.1         105      1071.0175
   1.480      1.400       1.649336143135     1099.85215    0.999999973        1.1        94.5      1071.2397
   1.480      1.400       1.649336143135     1099.85215    0.999999973        1.1        94.5      1071.2397
   1.400      1.480       1.649336143135     1099.85215    0.999999973        1.1        94.5      1071.2397
   1.400      1.480       1.649336143135     1099.85215    0.999999973        1.1        94.5      1071.2397
   1.400      1.550       1.570796326795     1108.47495    0.999999973        1.1          90      1079.8625
   1.400      1.550       1.570796326795     1108.47495    0.999999973        1.1          90      1079.8625
   1.550      1.400       1.570796326795     1108.47495    0.999999973        1.1          90      1079.8625
   1.550      1.400       1.570796326795     1108.47495    0.999999973        1.1          90      1079.8625
   1.600      1.600       1.745329251994     1125.08675    0.999999972        1.1         100      1096.4743
   1.520      1.600       1.396263401595     1127.62025    0.999999972        1.1          80      1099.0078
   1.600      1.520       1.396263401595     1127.62025    0.999999972        1.1          80      1099.0078
   1.570      1.650       1.649336143135     1128.68075    0.999999972        1.1        94.5      1100.0683
   1.650      1.570       1.649336143135     1128.68075    0.999999972        1.1        94.5      1100.0683
   1.400      1.550       1.675516081915     1130.57935    0.999999972        1.1          96      1101.9669
   1.550      1.400       1.675516081915     1130.57935    0.999999972        1.1          96      1101.9669
   1.550      1.400       1.675516081915     1130.57935    0.999999972        1.1          96      1101.9669
   1.400      1.550       1.675516081915     1130.57935    0.999999972        1.1          96      1101.9669
   1.400      1.480       1.675516081915     1135.20615    0.999999972        1.1          96      1106.5937
   1.400      1.480       1.675516081915     1135.20615    0.999999972        1.1          96      1106.5937
   1.480      1.400       1.675516081915     1135.20615    0.999999972        1.1          96      1106.5937
   1.480      1.400       1.675516081915     1135.20615    0.999999972        1.1          96      1106.5937
   1.650      1.520       1.483529864195     1138.03675    0.999999972        1.1          85      1109.4243
   1.520      1.650       1.483529864195     1138.03675    0.999999972        1.1          85      1109.4243
   1.480      1.400       1.570796326795     1141.59995    0.999999972        1.1          90      1112.9875
   1.480      1.400       1.570796326795     1141.59995    0.999999972        1.1          90      1112.9875
   1.400      1.480       1.570796326795     1141.59995    0.999999972        1.1          90      1112.9875
   1.400      1.480       1.570796326795     1141.59995    0.999999972        1.1          90      1112.9875
   1.450      1.480       1.832595714594     1163.90965     0.99999997        1.1         105      1135.2972
   1.480      1.450       1.832595714594     1163.90965     0.99999997        1.1         105      1135.2972
   1.600      1.550       1.396263401595     1172.19755     0.99999997        1.1          80      1143.5851
   1.550      1.600       1.396263401595     1172.19755     0.99999997        1.1          80      1143.5851
   1.550      1.450       1.832595714594     1181.02695     0.99999997        1.1         105      1152.4145
   1.450      1.550       1.832595714594     1181.02705     0.99999997        1.1         105      1152.4146
